rank,feature,importance
735,t12_kp19_y,0.00027468
736,t01_kp07_y,0.00027419
737,t18_kp16_y,0.00027392
738,t27_kp02_y,0.00027350
739,t22_kp21_y,0.00027302
740,t21_kp01_y,0.00027301
741,t11_kp17_y,0.00027274
742,t05_kp27_x,0.00027184
743,t24_kp18_y,0.00027166
744,t06_kp32_y,0.00027142
745,t08_kp19_y,0.00027111
746,t22_kp12_x,0.00027092
747,t00_kp20_x,0.00026990
748,t20_kp20_y,0.00026943
749,t25_kp11_x,0.00026868
750,t12_kp18_y,0.00026851
751,t12_kp23_y,0.00026801
752,t12_kp22_x,0.00026783
753,t05_kp12_x,0.00026712
754,t07_kp20_x,0.00026631
755,t19_kp31_x,0.00026574
756,t24_kp28_y,0.00026572
757,t26_kp16_y,0.00026518
758,t24_kp11_x,0.00026457
759,t07_kp06_x,0.00026307
760,t04_kp11_y,0.00026307
761,t00_kp05_y,0.00026299
762,t22_kp28_y,0.00026282
763,t29_kp01_y,0.00026253
764,t26_kp13_y,0.00026185
765,t19_kp24_y,0.00026132
766,t24_kp06_y,0.00026051
767,t24_kp27_x,0.00025854
768,t09_kp27_y,0.00025758
769,t01_kp00_y,0.00025749
770,t17_kp22_y,0.00025734
771,t17_kp05_y,0.00025686
772,t02_kp30_x,0.00025653
773,t16_kp16_y,0.00025651
774,t09_kp02_x,0.00025644
775,t25_kp16_y,0.00025562
776,t00_kp27_y,0.00025527
777,t03_kp12_x,0.00025433
778,t06_kp13_y,0.00025401
779,t02_kp10_x,0.00025339
780,t27_kp19_x,0.00025295
781,t02_kp26_y,0.00025289
782,t00_kp08_x,0.00025263
783,t19_kp22_y,0.00025202
784,t26_kp19_x,0.00025200
785,t16_kp01_y,0.00025194
786,t26_kp07_y,0.00025187
787,t25_kp16_x,0.00025138
788,t15_kp00_y,0.00025138
789,t23_kp07_y,0.00025063
790,t19_kp16_y,0.00025060
791,t10_kp08_y,0.00025043
792,t03_kp29_y,0.00025025
793,t28_kp02_y,0.00024989
794,t25_kp28_y,0.00024951
795,t18_kp19_y,0.00024932
796,t27_kp16_x,0.00024917
797,t19_kp20_y,0.00024909
798,t16_kp18_y,0.00024893
799,t10_kp31_y,0.00024873
800,t22_kp11_x,0.00024834
801,t25_kp24_x,0.00024727
802,t00_kp32_y,0.00024654
803,t26_kp09_y,0.00024598
804,t26_kp21_x,0.00024578
805,t19_kp14_x,0.00024548
806,t25_kp26_x,0.00024545
807,t25_kp19_x,0.00024537
808,t20_kp19_y,0.00024504
809,t18_kp20_y,0.00024501
810,t01_kp31_x,0.00024498
811,t19_kp29_y,0.00024468
812,t15_kp31_x,0.00024449
813,t05_kp25_x,0.00024382
814,t17_kp14_y,0.00024349
815,t07_kp27_y,0.00024336
816,t15_kp02_y,0.00024314
817,t14_kp22_y,0.00024291
818,t04_kp15_x,0.00024248
819,t11_kp24_y,0.00024247
820,t06_kp19_y,0.00024218
