rank,feature,importance
747,t27_kp31_x,0.00028547
748,t23_kp11_x,0.00028530
749,t26_kp26_y,0.00028382
750,t20_kp22_y,0.00028361
751,t11_kp01_y,0.00028352
752,t14_kp19_x,0.00028315
753,t26_kp27_y,0.00028281
754,t03_kp13_y,0.00028250
755,t23_kp10_y,0.00028228
756,t16_kp23_y,0.00028108
757,t09_kp22_y,0.00027966
758,t04_kp11_y,0.00027920
759,t05_kp13_y,0.00027766
760,t15_kp13_y,0.00027742
761,t24_kp31_x,0.00027666
762,t28_kp12_y,0.00027666
763,t15_kp23_x,0.00027621
764,t04_kp16_x,0.00027605
765,t17_kp29_y,0.00027583
766,t23_kp26_y,0.00027526
767,t21_kp30_y,0.00027515
768,t23_kp29_y,0.00027510
769,t11_kp15_x,0.00027469
770,t13_kp02_y,0.00027354
771,t23_kp21_x,0.00027348
772,t12_kp30_y,0.00027337
773,t16_kp13_x,0.00027333
774,t12_kp22_y,0.00027319
775,t13_kp14_y,0.00027216
776,t23_kp03_y,0.00027140
777,t07_kp32_y,0.00027089
778,t10_kp12_y,0.00027086
779,t06_kp32_y,0.00027074
780,t28_kp21_y,0.00027047
781,t24_kp18_x,0.00026975
782,t18_kp23_y,0.00026953
783,t05_kp30_y,0.00026882
784,t27_kp29_y,0.00026840
785,t20_kp09_y,0.00026798
786,t15_kp20_y,0.00026713
787,t24_kp17_y,0.00026670
788,t23_kp00_y,0.00026668
789,t19_kp30_y,0.00026662
790,t00_kp06_y,0.00026564
791,t05_kp28_y,0.00026433
792,t07_kp02_y,0.00026431
793,t22_kp02_y,0.00026195
794,t14_kp01_y,0.00026109
795,t11_kp30_y,0.00026061
796,t16_kp17_x,0.00026025
797,t13_kp21_x,0.00026016
798,t18_kp20_y,0.00026006
799,t26_kp08_y,0.00025999
800,t29_kp27_x,0.00025959
801,t06_kp11_y,0.00025846
802,t27_kp12_x,0.00025841
803,t22_kp01_y,0.00025821
804,t29_kp29_y,0.00025813
805,t03_kp27_x,0.00025787
806,t20_kp11_y,0.00025778
807,t22_kp21_x,0.00025763
808,t06_kp21_x,0.00025759
809,t24_kp00_y,0.00025753
810,t25_kp13_x,0.00025723
811,t10_kp16_y,0.00025692
812,t25_kp16_y,0.00025674
813,t15_kp32_y,0.00025669
814,t23_kp06_y,0.00025655
815,t14_kp12_y,0.00025605
816,t01_kp24_y,0.00025518
817,t18_kp13_x,0.00025461
818,t24_kp27_y,0.00025456
819,t11_kp12_y,0.00025434
820,t12_kp26_y,0.00025288
